customer_id,tenure,internet_service,contract_type,payment_method,paperless_billing,senior_citizen,partner,dependents,online_security,tech_support,multiple_lines,monthly_charges,total_charges,churn
C105434,9,DSL,One year,Mailed check,Yes,0,No,No,Yes,Yes,No,82.93662662562981,906.7341330021832,No
C105435,15,DSL,Month-to-month,Credit card (automatic),Yes,0,No,No,No,No,No,59.70104584283708,940.7659193791228,Yes
C105436,2,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,No,No,No,95.10599745947715,290.5474590635985,Yes
C105437,23,DSL,Month-to-month,Bank transfer (automatic),No,0,No,No,Yes,No,Yes,76.43959155082874,1715.8558669848685,No
C105438,0,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,No,Yes,99.62839009684201,-32.00579524986915,No
C105439,23,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,No,Yes,No,No,60.97345255060662,1454.6640952289945,No
C105440,6,None,Month-to-month,Credit card (automatic),No,0,No,Yes,Yes,Yes,Yes,42.79443513365895,292.8171603346378,No
C105441,2,DSL,Month-to-month,Credit card (automatic),No,1,No,No,No,Yes,Yes,66.60016131421679,62.33521945543154,Yes
C105442,1,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,Yes,100.44929368788031,173.72618811745056,Yes
C105443,36,Fiber optic,Month-to-month,Electronic check,No,0,No,Yes,Yes,Yes,No,81.58928365121031,3007.9726576975145,Yes
C105444,0,Fiber optic,Two year,Credit card (automatic),Yes,0,No,No,Yes,Yes,Yes,85.9435002194946,45.26232150073393,Yes
C105445,1,DSL,Month-to-month,Credit card (automatic),No,0,No,No,No,Yes,Yes,69.69490173725121,172.68660188106412,Yes
C105446,5,Fiber optic,One year,Credit card (automatic),Yes,0,No,No,No,Yes,Yes,95.98014925511409,362.15925376338515,Yes
C105447,11,DSL,One year,Electronic check,Yes,0,No,Yes,No,No,No,47.98711382731449,538.5161682332995,No
C105448,10,Fiber optic,One year,Bank transfer (automatic),No,1,No,No,Yes,Yes,No,84.50328271346896,846.3563682886175,Yes
C105449,0,Fiber optic,Two year,Bank transfer (automatic),Yes,0,No,Yes,No,Yes,Yes,91.87938278319642,110.03893681113341,Yes
C105450,4,Fiber optic,One year,Electronic check,Yes,0,Yes,Yes,No,No,No,77.05509872462599,368.28309629887707,Yes
C105451,3,DSL,One year,Bank transfer (automatic),No,0,Yes,No,Yes,Yes,Yes,64.14213349655721,200.1563352512853,No
C105452,2,None,Month-to-month,Bank transfer (automatic),Yes,1,No,Yes,Yes,No,Yes,48.928574793387384,182.1952274635238,No
C105453,5,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,No,No,No,No,Yes,98.96714213411988,584.6436026886975,Yes
C105454,15,DSL,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,Yes,75.83390547225564,1111.5593654210998,Yes
C105455,2,Fiber optic,Month-to-month,Electronic check,No,0,Yes,No,Yes,Yes,No,86.02294852909503,262.6505814496682,Yes
C105456,5,None,One year,Bank transfer (automatic),Yes,0,No,Yes,Yes,Yes,No,22.206088869048205,172.42359062363565,No
C105457,5,DSL,Two year,Bank transfer (automatic),Yes,1,No,No,No,Yes,Yes,57.83579449266587,322.57000843723586,No
C105458,44,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,Yes,Yes,No,84.2350021667965,3785.7151094512496,Yes
C105459,38,Fiber optic,One year,Electronic check,No,0,No,No,Yes,Yes,No,70.64370740101572,2468.773332154669,No
C105460,19,DSL,One year,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,Yes,54.36057792414005,1071.6857055309567,No
C105461,3,None,Month-to-month,Bank transfer (automatic),Yes,1,Yes,No,Yes,Yes,Yes,38.28731941275825,103.60771556241308,No
C105462,0,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,No,No,83.01701724857953,18.463177538736577,Yes
C105463,4,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,Yes,Yes,Yes,Yes,66.20605308713489,152.90234327716965,No
C105464,2,None,One year,Credit card (automatic),Yes,0,No,Yes,Yes,No,No,22.646048970030254,96.89700156693847,No
C105465,8,Fiber optic,One year,Bank transfer (automatic),No,0,No,Yes,Yes,Yes,Yes,90.71493570214137,686.358990641992,No
C105466,19,None,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,Yes,Yes,39.704020900808835,781.1579083641057,No
C105467,24,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,No,No,No,82.1749329704327,2021.5288311073855,Yes
C105468,21,Fiber optic,One year,Bank transfer (automatic),No,0,Yes,No,No,No,Yes,99.03163932968215,2067.8342076933227,No
C105469,5,None,One year,Mailed check,Yes,0,Yes,Yes,Yes,Yes,Yes,26.07761219980561,158.61085837582783,No
C105470,13,DSL,Month-to-month,Credit card (automatic),No,0,Yes,No,No,Yes,Yes,69.31015953812896,962.9710418486414,No
C105471,5,Fiber optic,Month-to-month,Mailed check,No,0,Yes,No,Yes,No,Yes,101.4450776670486,382.10536704388903,Yes
C105472,0,Fiber optic,Two year,Electronic check,Yes,0,Yes,No,No,No,No,70.20487816145167,89.98788694202022,Yes
C105473,14,DSL,One year,Electronic check,No,0,No,No,No,Yes,No,60.202282230298,754.3332573936879,Yes
C105474,0,Fiber optic,Month-to-month,Credit card (automatic),Yes,1,No,No,No,No,No,88.90033937174671,8.65469532798739,No
C105475,5,DSL,One year,Electronic check,No,0,No,No,Yes,Yes,Yes,64.68528272288593,408.80417596760327,No
C105476,4,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,Yes,Yes,No,89.33033435370429,340.4725477372162,Yes
C105477,14,Fiber optic,Two year,Credit card (automatic),Yes,1,Yes,No,Yes,No,No,71.09682866059869,1028.8590884022803,No
C105478,17,None,Month-to-month,Bank transfer (automatic),No,1,No,No,No,Yes,Yes,44.240246579170794,629.57642027116,No
C105479,4,DSL,Month-to-month,Electronic check,No,0,No,No,No,No,No,66.73871081943088,323.97253851115784,Yes
C105480,20,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,Yes,100.16389212188561,1976.7674309636773,Yes
C105481,4,DSL,Month-to-month,Electronic check,Yes,0,Yes,Yes,Yes,No,Yes,72.76220917066814,166.0048385902824,Yes
C105482,7,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,Yes,Yes,100.65188836124959,771.2315419017505,Yes
C105483,14,Fiber optic,One year,Credit card (automatic),No,0,Yes,No,Yes,Yes,Yes,93.84677735827233,1323.5552044325764,No
C105484,14,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,Yes,No,No,83.05130967585947,1220.7642191023838,Yes
C105485,51,None,Two year,Credit card (automatic),No,0,No,Yes,No,No,Yes,34.728307743992055,1783.265688219564,No
C105486,3,None,Month-to-month,Electronic check,Yes,0,Yes,Yes,No,Yes,Yes,46.46456307637134,95.73182286776331,Yes
C105487,13,DSL,Month-to-month,Electronic check,Yes,1,No,No,No,No,Yes,71.65536818179962,853.528274696556,Yes
C105488,11,DSL,Month-to-month,Credit card (automatic),Yes,0,No,Yes,Yes,No,Yes,82.4352910636066,855.7710335694516,Yes
C105489,29,Fiber optic,One year,Electronic check,No,0,No,No,Yes,Yes,Yes,76.57910961841364,2238.5107593859,No
C105490,2,Fiber optic,Two year,Credit card (automatic),No,0,Yes,Yes,Yes,Yes,Yes,105.08558831705841,220.3929566968946,Yes
C105491,18,DSL,Month-to-month,Bank transfer (automatic),Yes,1,Yes,No,No,No,Yes,88.80536266689847,1401.2577304842225,Yes
C105492,11,Fiber optic,Month-to-month,Electronic check,No,0,No,No,Yes,No,Yes,84.67866286630445,814.6350913081442,No
C105493,3,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,Yes,No,No,No,No,92.40231506125069,276.6933652561776,Yes
C105494,7,Fiber optic,Month-to-month,Bank transfer (automatic),No,1,No,No,Yes,Yes,Yes,105.17003293047645,659.9742976809019,Yes
C105495,4,None,Month-to-month,Credit card (automatic),No,0,No,No,Yes,No,Yes,38.45369730142353,189.9235599242541,No
C105496,10,Fiber optic,One year,Mailed check,No,0,Yes,No,No,No,Yes,93.3948995281112,960.1350229924656,No
C105497,25,DSL,Month-to-month,Mailed check,Yes,0,No,No,No,No,Yes,77.08122966975566,2114.844527173892,Yes
C105498,10,DSL,One year,Electronic check,Yes,0,Yes,No,No,No,No,44.5498736572068,519.4850139265338,No
C105499,11,Fiber optic,One year,Bank transfer (automatic),No,0,No,Yes,No,No,Yes,34.94768404073341,315.49582713655263,No
C105500,8,None,One year,Electronic check,No,1,Yes,Yes,No,No,Yes,32.74690488331968,319.81280959805935,No
C105501,0,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,No,No,No,84.69449119791591,-19.408284587644996,Yes
C105502,3,Fiber optic,Two year,Credit card (automatic),No,0,Yes,Yes,Yes,Yes,No,75.54683748556884,218.32040140070754,No
C105503,8,None,Month-to-month,Electronic check,No,0,No,No,Yes,Yes,Yes,41.086219249628094,327.01996559059137,No
C105504,4,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,No,Yes,94.8499427354744,419.15241850303005,Yes
C105505,2,None,Month-to-month,Electronic check,Yes,0,No,Yes,Yes,Yes,Yes,47.720151942416585,63.30542972097737,No
C105506,8,Fiber optic,One year,Credit card (automatic),No,0,No,No,No,No,Yes,88.5298682861926,753.5992919040873,Yes
C105507,4,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,Yes,No,Yes,94.63407553017274,355.98213532232387,Yes
C105508,3,Fiber optic,Month-to-month,Electronic check,Yes,1,No,Yes,Yes,No,No,88.59819116584728,261.1213447780519,Yes
C105509,7,DSL,One year,Electronic check,Yes,0,No,No,No,Yes,Yes,59.748950117938016,430.1096048932492,No
C105510,2,DSL,Month-to-month,Electronic check,No,0,No,Yes,Yes,No,No,57.13687329546018,149.06155427586395,Yes
C105511,31,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,No,No,Yes,103.01643015653241,3146.051096618949,Yes
C105512,24,None,One year,Bank transfer (automatic),No,0,No,No,Yes,Yes,No,16.13466095397326,367.69840587072497,No
C105513,14,Fiber optic,One year,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,Yes,No,78.98882884018047,991.9824306948707,No
C105514,1,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,No,No,Yes,107.50568794108655,112.99362360604455,Yes
C105515,17,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,No,Yes,No,No,54.41299540554578,867.1251916855431,No
C105516,20,DSL,Two year,Bank transfer (automatic),No,1,No,No,Yes,Yes,Yes,48.073106950235655,946.962853746871,No
C105517,17,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,No,Yes,Yes,91.97738373904849,1647.775103742733,Yes
C105518,1,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,1,No,No,No,No,Yes,101.56774280347291,35.61620689141147,Yes
C105519,12,Fiber optic,One year,Credit card (automatic),No,0,Yes,Yes,Yes,Yes,Yes,94.37926706561558,998.4038715837951,No
C105520,21,DSL,Month-to-month,Mailed check,No,0,No,Yes,No,No,No,76.14643542466271,1706.5853432088145,No
C105521,11,None,Month-to-month,Mailed check,Yes,0,No,No,No,Yes,No,35.528839982526314,445.41105457562935,No
C105522,11,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,Yes,No,82.80231950262548,880.1420638833376,Yes
C105523,7,None,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,No,32.36608181154567,271.90039543176925,Yes
C105524,9,Fiber optic,Two year,Bank transfer (automatic),Yes,0,Yes,No,No,No,No,76.61954760133001,736.2803472704425,No
C105525,0,DSL,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,No,59.5778749937772,6.109812681785346,No
C105526,12,None,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,Yes,Yes,98.12587934527347,1250.0702034313838,Yes
C105527,2,Fiber optic,Two year,Bank transfer (automatic),Yes,0,No,No,Yes,No,No,77.35549707595979,19.77689677258261,No
C105528,6,Fiber optic,Month-to-month,Mailed check,Yes,0,Yes,No,No,No,Yes,103.35765320889337,731.3270462689305,Yes
C105529,4,Fiber optic,One year,Electronic check,Yes,0,No,Yes,Yes,No,Yes,83.19650739765414,357.5798688543925,Yes
C105530,8,DSL,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,Yes,No,58.90420302285052,493.10759148143006,No
C105531,0,Fiber optic,One year,Mailed check,No,1,Yes,No,No,No,Yes,87.10128488559933,159.50697582912318,Yes
C105532,14,None,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,Yes,Yes,41.50477968341711,568.0725435893492,No
C105533,20,DSL,Month-to-month,Electronic check,No,0,Yes,No,No,No,No,58.612170219748855,1052.6790058381828,Yes
C105534,2,DSL,Month-to-month,Electronic check,No,0,No,No,Yes,No,Yes,71.56692234211005,80.10586827824721,Yes
C105535,1,None,One year,Electronic check,Yes,0,No,No,No,No,Yes,30.96458143476756,90.61263621615812,No
C105536,1,DSL,One year,Bank transfer (automatic),Yes,0,Yes,No,No,Yes,No,40.859662355518616,80.23196091837917,No
C105537,23,Fiber optic,One year,Electronic check,Yes,0,No,No,No,No,Yes,91.96811090369873,2321.3338590146886,Yes
C105538,9,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,Yes,No,Yes,101.76862347534154,931.8949818501374,Yes
C105539,6,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,Yes,No,Yes,No,88.34519762544407,543.6311038482203,Yes
C105540,1,Fiber optic,One year,Electronic check,No,0,Yes,No,No,Yes,No,80.31582043449484,154.2973052441375,Yes
C105541,10,DSL,One year,Electronic check,Yes,0,No,Yes,No,Yes,No,37.563804894091305,493.59909612519107,No
C105542,24,DSL,One year,Electronic check,Yes,0,Yes,Yes,No,No,No,59.84486340665489,1369.490494578242,No
C105543,21,Fiber optic,Month-to-month,Credit card (automatic),No,0,Yes,No,Yes,Yes,No,83.95905757480844,1764.8233776989564,Yes
C105544,11,DSL,Month-to-month,Mailed check,Yes,0,Yes,Yes,No,Yes,Yes,107.58314982362211,1189.8101361667898,Yes
C105545,0,Fiber optic,Month-to-month,Mailed check,Yes,0,Yes,Yes,Yes,No,Yes,104.57886781616601,4.4826080878521415,Yes
C105546,1,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,No,Yes,112.29226240142583,123.3345732693206,Yes
C105547,0,DSL,Two year,Mailed check,No,0,No,No,No,No,No,54.73439102679761,12.59623868375303,Yes
C105548,3,DSL,One year,Credit card (automatic),Yes,0,No,No,No,Yes,No,52.32717965095898,251.01828342154812,No
C105549,1,None,Month-to-month,Electronic check,Yes,0,No,No,No,No,No,23.253751812307225,176.79291282331343,Yes
C105550,3,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,Yes,96.67422169456563,311.2315839581478,Yes
C105551,5,DSL,Month-to-month,Electronic check,Yes,1,No,Yes,No,No,No,57.17093395146971,384.2219391750791,Yes
C105552,34,DSL,Two year,Bank transfer (automatic),Yes,0,Yes,Yes,No,No,No,42.61095664077221,1484.3578759379318,No
C105553,9,DSL,Two year,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,No,42.84224916683701,503.3914015065858,No
C105554,21,DSL,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,No,53.45116506056739,1138.6734184984084,Yes
C105555,13,None,One year,Credit card (automatic),No,0,No,Yes,No,No,Yes,30.742432442675096,417.73005015062535,No
C105556,1,None,Month-to-month,Bank transfer (automatic),No,0,No,No,No,Yes,Yes,34.07184536726949,32.76177363248862,No
C105557,15,None,Month-to-month,Electronic check,No,1,Yes,No,Yes,Yes,Yes,46.97497526672163,666.2663158986763,No
C105558,3,None,One year,Bank transfer (automatic),Yes,0,No,Yes,No,No,Yes,27.330939723870188,144.66563026481998,No
C105559,12,None,One year,Credit card (automatic),Yes,0,Yes,Yes,No,No,Yes,26.473896016149787,382.13536349818105,No
C105560,6,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,Yes,Yes,No,No,79.77822346565523,335.8900461575293,Yes
C105561,72,DSL,Month-to-month,Electronic check,Yes,0,No,No,Yes,Yes,Yes,63.87655244211492,4579.984788254933,No
C105562,3,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,Yes,No,Yes,Yes,99.5343652415857,368.8861298070534,Yes
C105563,3,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,No,Yes,No,Yes,60.26563346023647,175.74399056474437,Yes
C105564,33,DSL,Month-to-month,Electronic check,Yes,1,No,No,No,No,Yes,70.22131230941041,2201.151063906787,Yes
C105565,0,DSL,Month-to-month,Credit card (automatic),Yes,0,No,Yes,Yes,Yes,Yes,68.4950816380348,-28.24748899402274,No
C105566,15,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,No,88.67731392655344,1282.0647916904963,Yes
C105567,15,DSL,Month-to-month,Credit card (automatic),Yes,1,No,No,No,Yes,No,60.81550829333446,1018.7499630581024,Yes
C105568,21,DSL,Month-to-month,Bank transfer (automatic),No,1,No,No,Yes,No,Yes,69.26947501339778,1492.6690350594986,No
C105569,44,Fiber optic,One year,Credit card (automatic),Yes,0,No,No,Yes,Yes,No,84.57499291220536,3678.472280745976,No
C105570,44,None,One year,Credit card (automatic),No,0,No,Yes,No,Yes,Yes,26.557202218319627,1148.170547511577,No
C105571,2,Fiber optic,One year,Electronic check,No,0,Yes,No,No,No,Yes,83.59213677803412,103.63699834023939,Yes
C105572,20,None,Month-to-month,Electronic check,No,0,No,No,Yes,No,Yes,35.273087732673474,805.5340139535864,No
C105573,11,DSL,Month-to-month,Bank transfer (automatic),No,0,No,No,No,Yes,No,66.04965829896648,717.6588039390863,No
C105574,12,DSL,Month-to-month,Electronic check,Yes,1,Yes,No,No,Yes,No,62.26944164767712,663.5283510148955,Yes
C105575,1,Fiber optic,Month-to-month,Mailed check,Yes,0,Yes,No,No,Yes,No,85.94307727143841,45.5934319121295,Yes
C105576,12,Fiber optic,Month-to-month,Credit card (automatic),No,0,Yes,No,Yes,Yes,Yes,97.27590068793542,1154.6433267191878,Yes
C105577,48,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,No,78.337621508808,3891.6993387206826,Yes
C105578,29,Fiber optic,One year,Bank transfer (automatic),Yes,0,Yes,Yes,No,Yes,No,80.69929951429495,2331.0633795039835,No
C105579,6,Fiber optic,Two year,Mailed check,Yes,1,Yes,Yes,Yes,Yes,No,75.63206700743315,489.2585615203747,No
C105580,0,None,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,No,No,No,41.300685304192754,16.479988755520946,No
C105581,6,Fiber optic,One year,Electronic check,No,0,No,No,Yes,Yes,No,77.88037759092822,449.12636655874553,No
C105582,21,DSL,Month-to-month,Electronic check,Yes,0,Yes,Yes,Yes,No,No,62.27022024013835,1252.9321949676882,No
C105583,14,Fiber optic,One year,Credit card (automatic),Yes,1,No,No,Yes,No,No,78.47484582876862,1101.373729464849,No
C105584,7,DSL,One year,Electronic check,No,0,No,No,No,No,No,51.317956236914576,406.8948522520539,No
C105585,0,DSL,Two year,Credit card (automatic),Yes,1,Yes,No,Yes,No,Yes,57.88849291503449,44.90040719147636,No
C105586,6,DSL,Month-to-month,Credit card (automatic),No,0,No,No,No,No,Yes,73.28147700890791,419.4098199191686,Yes
C105587,7,Fiber optic,Month-to-month,Mailed check,No,0,Yes,No,Yes,Yes,Yes,110.78168658971609,828.7480370192409,Yes
C105588,31,DSL,Month-to-month,Bank transfer (automatic),No,0,No,No,No,Yes,No,53.09259071288125,1613.6306079381525,No
C105589,14,DSL,Month-to-month,Mailed check,No,0,Yes,Yes,Yes,Yes,Yes,55.126025937908935,641.2715219289165,No
C105590,5,Fiber optic,Two year,Electronic check,No,0,Yes,No,Yes,No,Yes,86.90842574949099,342.28156345941227,Yes
C105591,9,Fiber optic,One year,Mailed check,No,0,No,Yes,No,No,Yes,91.28888434764517,636.4399659678696,No
C105592,0,Fiber optic,One year,Electronic check,Yes,1,Yes,No,Yes,No,Yes,86.68212115137345,13.85994071109278,Yes
C105593,43,Fiber optic,Month-to-month,Mailed check,Yes,0,No,Yes,No,No,Yes,104.89983400350182,4527.4995195004685,Yes
C105594,5,DSL,Two year,Electronic check,Yes,0,No,No,No,No,No,46.409643191888556,278.02253314492316,No
C105595,7,DSL,Month-to-month,Bank transfer (automatic),No,0,No,No,Yes,Yes,Yes,68.50057668956761,514.9871902753508,No
C105596,5,DSL,Month-to-month,Mailed check,Yes,0,Yes,No,Yes,Yes,Yes,71.61134705805188,245.40871012862075,Yes
C105597,13,None,One year,Bank transfer (automatic),Yes,0,No,No,No,Yes,Yes,36.332504172909715,450.2504257823153,No
C105598,13,None,Month-to-month,Bank transfer (automatic),No,0,Yes,No,No,No,No,93.50236430380136,1200.5853216281635,Yes
C105599,15,DSL,Month-to-month,Credit card (automatic),No,0,No,Yes,No,Yes,Yes,63.2346934743557,940.3049883615671,No
C105600,3,DSL,Month-to-month,Electronic check,No,1,No,No,No,No,No,56.7516920103395,270.4712605105621,Yes
C105601,4,DSL,One year,Bank transfer (automatic),Yes,1,Yes,No,No,No,Yes,31.943084387229725,145.55819137381022,No
C105602,0,Fiber optic,One year,Bank transfer (automatic),Yes,1,No,No,No,Yes,Yes,93.89412537897941,146.0924858907523,Yes
C105603,13,None,One year,Credit card (automatic),Yes,1,No,No,Yes,Yes,No,38.09596734430188,447.40782511486753,No
C105604,0,DSL,Month-to-month,Mailed check,Yes,0,No,No,No,No,No,48.55569245799253,38.391262223023205,Yes
C105605,9,DSL,One year,Electronic check,Yes,0,Yes,No,No,No,No,52.691987811455036,453.69976092091844,No
C105606,24,Fiber optic,Two year,Electronic check,No,0,Yes,No,No,No,Yes,92.62724909794194,2257.900086347644,No
C105607,26,Fiber optic,Month-to-month,Electronic check,Yes,1,No,Yes,Yes,Yes,Yes,98.98902755934287,2585.8365462926827,Yes
C105608,9,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,No,No,Yes,Yes,88.58419768784633,648.9927697135497,Yes
C105609,7,Fiber optic,One year,Credit card (automatic),No,0,No,No,Yes,No,No,83.11559586600903,555.8636017165849,No
C105610,0,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,No,No,92.37455325330576,-5.007640007678469,Yes
C105611,13,Fiber optic,Month-to-month,Electronic check,No,0,Yes,No,Yes,No,Yes,101.58378517327895,1310.3145754508403,Yes
C105612,21,DSL,Month-to-month,Electronic check,No,0,Yes,Yes,No,Yes,Yes,58.49654636447112,1256.2657932744085,No
C105613,5,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,Yes,Yes,No,93.90694621062423,191.6524268367202,Yes
C105614,6,None,Month-to-month,Credit card (automatic),No,0,No,No,No,Yes,No,38.68777320790754,102.96388923681859,No
C105615,21,DSL,Month-to-month,Credit card (automatic),No,0,Yes,No,No,No,Yes,60.039770127501036,1301.8953577800364,No
C105616,25,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,No,Yes,No,92.60654808426635,2350.1761351594373,Yes
C105617,3,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,Yes,Yes,Yes,101.89361615859713,276.03531534054065,Yes
C105618,10,None,Month-to-month,Credit card (automatic),Yes,1,Yes,Yes,No,Yes,Yes,38.78063001457738,202.83228543348514,No
C105619,2,Fiber optic,One year,Electronic check,Yes,0,No,No,Yes,No,No,75.05127761581826,294.99975319369963,Yes
C105620,0,DSL,One year,Bank transfer (automatic),Yes,0,No,Yes,No,No,Yes,85.71961333560442,214.6795692402771,Yes
C105621,29,None,Month-to-month,Credit card (automatic),Yes,1,No,No,Yes,No,Yes,39.340447551491266,1211.9245664240796,No
C105622,21,None,Month-to-month,Bank transfer (automatic),No,0,No,Yes,No,No,Yes,35.73575304208394,602.8395493879818,No
C105623,17,Fiber optic,Month-to-month,Electronic check,No,0,No,No,No,Yes,Yes,95.82444841107049,1655.009585946103,Yes
C105624,0,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,Yes,No,90.370171692469,44.97046335650759,No
C105625,22,DSL,Month-to-month,Credit card (automatic),Yes,0,No,No,No,No,No,65.72391001984109,1460.6760111189428,Yes
C105626,6,Fiber optic,One year,Electronic check,No,0,Yes,No,Yes,No,No,77.38929412917363,558.8641304990606,Yes
C105627,5,None,Month-to-month,Bank transfer (automatic),No,0,No,Yes,Yes,Yes,No,25.990221092497894,119.44362074643,No
C105628,9,None,One year,Credit card (automatic),Yes,0,No,Yes,Yes,No,No,22.192799433201714,136.9353399815957,No
C105629,0,DSL,One year,Credit card (automatic),Yes,0,No,No,Yes,Yes,No,52.143215665670176,18.55071990376461,No
C105630,16,Fiber optic,Month-to-month,Mailed check,Yes,0,No,No,No,No,No,98.88579663251986,1560.4060236526166,Yes
C105631,9,Fiber optic,Month-to-month,Electronic check,Yes,1,Yes,No,Yes,Yes,No,93.86012043381497,923.3354376214004,Yes
C105632,2,None,Month-to-month,Bank transfer (automatic),No,0,Yes,No,Yes,Yes,No,43.849416057351036,136.50836732882064,No
C105633,2,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,No,No,96.5597879200382,168.24183304670947,Yes
C105634,3,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,No,96.94933944454604,178.92937680134975,Yes
C105635,0,DSL,Two year,Credit card (automatic),Yes,1,No,No,Yes,Yes,No,43.54778280127201,-24.278277581617196,No
C105636,10,Fiber optic,One year,Credit card (automatic),No,0,No,No,No,Yes,Yes,92.02813014906978,888.225304740297,Yes
C105637,22,DSL,Two year,Electronic check,Yes,0,Yes,No,No,Yes,No,47.45258718149464,982.4205662483099,No
C105638,1,None,Month-to-month,Electronic check,Yes,0,Yes,No,No,No,No,40.23888805763251,-21.964167059122147,No
C105639,0,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,No,No,No,No,No,87.52595516273675,95.87094134635542,No
C105640,10,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,No,No,No,Yes,No,92.73487564971353,1029.6242639894879,Yes
C105641,21,DSL,Month-to-month,Credit card (automatic),Yes,0,No,Yes,No,No,No,99.39285931873492,1916.9366276962967,Yes
C105642,4,None,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,Yes,No,25.842255977783292,65.57662717366642,No
C105643,3,DSL,One year,Bank transfer (automatic),No,0,No,No,Yes,No,No,53.78229043040893,254.4398933941731,No
C105644,11,DSL,Month-to-month,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,Yes,Yes,63.62038522121081,680.473846691637,No
C105645,4,None,Two year,Electronic check,Yes,1,Yes,No,No,Yes,No,26.30819178940325,95.81577136283596,No
C105646,0,None,Two year,Mailed check,Yes,0,No,No,No,No,Yes,12.832806910654924,-20.967086460729142,Yes
C105647,15,None,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,Yes,Yes,Yes,34.01677207431926,440.83484471462015,No
C105648,12,DSL,Two year,Electronic check,Yes,0,No,Yes,Yes,Yes,No,48.44171268872665,514.9128418232704,No
C105649,11,DSL,Month-to-month,Electronic check,No,0,Yes,No,Yes,No,No,56.82831659986378,585.1079677724457,Yes
C105650,17,DSL,Month-to-month,Mailed check,Yes,0,Yes,No,Yes,Yes,Yes,66.59069801738458,1036.1810280809482,No
C105651,13,DSL,One year,Bank transfer (automatic),No,0,Yes,Yes,No,No,No,48.63919535278987,641.7945680479595,No
C105652,2,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,Yes,Yes,No,Yes,103.74066243886928,135.08811900451724,Yes
