customer_id,tenure,internet_service,contract_type,payment_method,paperless_billing,senior_citizen,partner,dependents,online_security,tech_support,multiple_lines,monthly_charges,total_charges,churn
C100469,38,Fiber optic,Month-to-month,Credit card (automatic),No,0,No,No,Yes,Yes,No,94.36208613,3589.218752,Yes
C100470,0,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,Yes,Yes,No,No,Yes,95.5379544,-37.63203179,No
C100471,42,None,Month-to-month,Electronic check,No,0,No,No,No,Yes,No,29.43848992,1320.163984,No
C100472,0,None,Month-to-month,Electronic check,No,0,Yes,No,No,No,Yes,46.21921892,22.74734328,No
C100473,26,DSL,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,No,No,56.38859197,1551.343874,Yes
C100474,9,Fiber optic,Month-to-month,Mailed check,No,0,No,No,Yes,No,No,89.071422,852.7750278,Yes
C100475,59,Fiber optic,One year,Credit card (automatic),No,0,No,No,Yes,No,Yes,94.12832028,5433.890559,No
C100476,0,DSL,Month-to-month,Credit card (automatic),No,0,No,No,No,Yes,Yes,75.16105829,35.18026263,Yes
C100477,9,DSL,One year,Bank transfer (automatic),No,0,Yes,Yes,No,Yes,Yes,61.12346832,546.5606377,No
C100478,41,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,Yes,No,No,Yes,93.71931506,3781.215915,Yes
C100479,8,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,No,No,Yes,Yes,No,86.6214235,719.4979081,Yes
C100480,11,DSL,One year,Credit card (automatic),Yes,0,Yes,Yes,Yes,No,No,55.30357667,635.5386829,No
C100481,14,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,No,No,Yes,98.24269507,1397.183392,Yes
C100482,7,Fiber optic,Month-to-month,Credit card (automatic),Yes,1,Yes,Yes,Yes,No,No,75.62525518,399.3374374,No
C100483,13,DSL,Month-to-month,Bank transfer (automatic),No,0,No,Yes,No,Yes,No,59.92572513,645.8230354,No
C100484,10,DSL,One year,Mailed check,No,1,No,Yes,No,Yes,No,54.59685836,484.1424548,No
C100485,27,None,Month-to-month,Bank transfer (automatic),No,0,Yes,No,Yes,No,No,29.73357377,818.9966123,No
C100486,0,DSL,Month-to-month,Bank transfer (automatic),Yes,0,No,No,Yes,No,No,60.09025993,2.477715506,No
C100487,3,None,One year,Bank transfer (automatic),Yes,0,Yes,No,No,No,No,25.03068053,41.04491022,No
C100488,36,Fiber optic,One year,Electronic check,No,0,Yes,No,Yes,Yes,No,83.39149254,3002.351962,No
C100489,26,DSL,Month-to-month,Electronic check,Yes,0,No,Yes,No,Yes,No,60.50319656,1631.731219,Yes
C100490,7,DSL,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,No,47.01182844,244.9464896,No
C100491,11,DSL,Month-to-month,Credit card (automatic),No,0,No,Yes,Yes,No,Yes,88.29565599,1009.40362,No
C100492,2,DSL,Month-to-month,Mailed check,Yes,0,No,Yes,No,No,No,56.09829357,133.6109979,Yes
C100493,2,DSL,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,Yes,Yes,Yes,67.88818544,130.1085328,Yes
C100494,6,DSL,One year,Credit card (automatic),Yes,0,Yes,No,No,Yes,No,78.36523842,508.412128,No
C100495,5,DSL,Two year,Electronic check,No,0,No,Yes,No,Yes,Yes,63.15159244,285.4428617,No
C100496,10,DSL,Month-to-month,Electronic check,No,0,Yes,No,Yes,Yes,No,90.56056379,774.647362,Yes
C100497,0,Fiber optic,Month-to-month,Mailed check,No,0,No,No,No,No,Yes,106.0873027,39.83639535,Yes
C100498,43,DSL,One year,Mailed check,No,0,No,No,No,Yes,No,48.5427141,2020.985002,No
C100499,51,Fiber optic,Month-to-month,Electronic check,Yes,1,No,No,No,No,No,62.29462576,3186.234117,Yes
C100500,14,DSL,One year,Credit card (automatic),No,1,Yes,No,Yes,No,No,64.8977302,771.8060721,No
C100501,8,DSL,Month-to-month,Credit card (automatic),Yes,1,No,No,No,Yes,No,59.34998177,450.7706789,Yes
C100502,3,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,Yes,105.2106367,348.52387,Yes
C100503,20,DSL,Month-to-month,Credit card (automatic),Yes,1,Yes,No,No,Yes,Yes,76.95145112,1611.485756,Yes
C100504,13,Fiber optic,Month-to-month,Credit card (automatic),No,0,Yes,No,No,Yes,Yes,102.3347251,1371.324932,Yes
C100505,1,Fiber optic,One year,Electronic check,No,1,No,No,No,No,Yes,80.47028925,40.99902578,Yes
C100506,29,Fiber optic,One year,Electronic check,Yes,0,No,Yes,Yes,No,Yes,92.68414662,2645.072285,No
C100507,20,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,Yes,Yes,Yes,No,86.27808181,1741.893366,Yes
C100508,35,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,Yes,Yes,No,No,Yes,103.6858144,3689.26683,Yes
C100509,14,DSL,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,No,No,Yes,65.56816493,996.8484091,Yes
C100510,13,DSL,Month-to-month,Electronic check,No,0,No,No,No,No,No,63.05703866,833.4557624,Yes
C100511,8,Fiber optic,One year,Mailed check,Yes,0,No,No,No,No,Yes,94.94282208,540.3732305,Yes
C100512,32,DSL,Two year,Electronic check,Yes,0,No,Yes,No,No,Yes,55.40432676,1935.872192,No
C100513,25,Fiber optic,One year,Electronic check,Yes,0,Yes,No,Yes,Yes,Yes,96.69153363,2340.222601,No
C100514,0,Fiber optic,One year,Bank transfer (automatic),Yes,0,Yes,No,No,No,No,80.3035758,-12.42015705,No
C100515,1,Fiber optic,Month-to-month,Electronic check,No,0,No,No,No,No,No,87.93028196,-27.74076692,No
C100516,5,Fiber optic,Month-to-month,Bank transfer (automatic),No,1,No,No,No,Yes,No,89.70045548,538.1874062,Yes
C100517,19,Fiber optic,Two year,Mailed check,Yes,0,Yes,No,Yes,No,No,75.53587131,1401.130885,No
C100518,50,Fiber optic,Two year,Electronic check,No,0,No,Yes,No,Yes,Yes,81.52015034,4363.940288,No
C100519,1,Fiber optic,Month-to-month,Electronic check,No,1,Yes,Yes,No,No,No,81.8098721,27.831714,Yes
C100520,10,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,Yes,No,Yes,No,91.23454503,979.9297736,Yes
C100521,5,None,One year,Mailed check,Yes,0,No,Yes,No,No,No,83.17743101,404.5052008,Yes
C100522,41,None,Month-to-month,Bank transfer (automatic),No,0,No,Yes,Yes,No,No,28.61344133,1310.550717,No
C100523,22,Fiber optic,One year,Bank transfer (automatic),Yes,1,No,No,Yes,Yes,Yes,88.53246491,1974.816409,No
C100524,21,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,Yes,No,No,No,76.76692033,1551.563128,No
C100525,6,Fiber optic,Month-to-month,Electronic check,No,0,No,No,No,Yes,Yes,87.95499221,648.6207211,Yes
C100526,6,Fiber optic,Two year,Electronic check,Yes,1,Yes,Yes,Yes,Yes,Yes,85.39099627,549.6249028,No
C100527,4,DSL,Two year,Mailed check,Yes,1,No,No,Yes,Yes,Yes,46.50840557,94.02804619,No
C100528,0,None,Two year,Bank transfer (automatic),Yes,0,No,No,Yes,No,Yes,23.27112215,0.191267963,No
C100529,24,DSL,Month-to-month,Electronic check,Yes,1,No,No,Yes,Yes,No,53.58399184,1358.536922,No
C100530,18,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,No,No,No,88.24729478,1736.43306,Yes
C100531,72,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,Yes,No,88.3724232,6394.075505,Yes
C100532,70,None,Month-to-month,Electronic check,Yes,0,No,Yes,No,No,No,25.03630957,1882.938841,No
C100533,9,DSL,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,Yes,Yes,Yes,76.4920339,598.7869571,No
C100534,18,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,No,No,83.74369948,1427.980191,Yes
C100535,34,Fiber optic,One year,Electronic check,Yes,0,No,No,Yes,Yes,Yes,78.530949,2608.119643,No
C100536,22,DSL,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,Yes,64.21526912,1375.863046,Yes
C100537,3,DSL,Month-to-month,Mailed check,Yes,0,No,No,Yes,No,Yes,78.02991018,181.8095163,Yes
C100538,7,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,Yes,No,88.60174178,560.593905,Yes
C100539,1,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,Yes,No,Yes,No,86.45120138,33.10880731,Yes
C100540,36,DSL,One year,Credit card (automatic),Yes,0,No,No,Yes,No,No,48.32868973,1673.315049,No
C100541,10,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,Yes,No,Yes,108.8188359,1201.413397,Yes
C100542,3,Fiber optic,Two year,Credit card (automatic),Yes,1,No,No,Yes,Yes,Yes,80.41692523,179.6743885,No
C100543,13,Fiber optic,Month-to-month,Electronic check,No,1,No,No,No,No,No,88.79690172,1179.572668,Yes
C100544,11,None,Month-to-month,Credit card (automatic),Yes,0,Yes,Yes,No,No,No,34.35614671,277.8859169,No
C100545,6,Fiber optic,One year,Mailed check,Yes,1,Yes,Yes,No,Yes,No,71.96763904,411.0378296,No
C100546,1,None,One year,Electronic check,Yes,0,Yes,Yes,No,Yes,No,16.33066907,129.1384185,No
C100547,13,None,Month-to-month,Credit card (automatic),No,0,Yes,No,Yes,No,No,33.16921115,418.9005645,No
C100548,8,DSL,Two year,Electronic check,No,0,Yes,No,Yes,No,Yes,55.81685582,469.8367715,No
C100549,16,DSL,Two year,Credit card (automatic),Yes,1,Yes,No,Yes,No,Yes,51.69474467,865.571386,No
C100550,8,Fiber optic,Month-to-month,Mailed check,Yes,0,No,Yes,Yes,No,Yes,102.1889888,885.9612874,Yes
C100551,22,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,No,Yes,No,95.66781046,2157.323086,Yes
C100552,9,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,Yes,No,Yes,97.9185724,930.4181257,Yes
C100553,8,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,Yes,No,Yes,Yes,100.9803308,975.4790514,Yes
C100554,23,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,Yes,No,No,No,91.44742702,2420.672268,Yes
C100555,6,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,No,No,No,No,85.72430245,502.8368317,Yes
C100556,1,DSL,Month-to-month,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,No,Yes,74.52460871,207.7674856,Yes
C100557,0,None,One year,Credit card (automatic),Yes,0,Yes,No,Yes,No,No,17.13677043,14.26329938,Yes
C100558,16,DSL,Month-to-month,Electronic check,No,0,Yes,No,Yes,Yes,No,50.03114659,797.6128525,No
C100559,11,None,Month-to-month,Mailed check,Yes,1,No,No,No,No,No,33.97904607,283.9454949,No
C100560,14,DSL,Month-to-month,Mailed check,No,1,Yes,Yes,Yes,No,No,64.73917974,966.0783217,No
C100561,2,None,Month-to-month,Electronic check,Yes,0,Yes,Yes,Yes,No,No,32.3259354,-9.834459307,Yes
C100562,1,DSL,Month-to-month,Mailed check,Yes,0,No,No,No,No,No,62.50677802,56.88808687,Yes
C100563,0,DSL,One year,Credit card (automatic),No,0,No,Yes,Yes,No,Yes,55.51045065,-6.994077976,Yes
C100564,5,DSL,One year,Electronic check,Yes,0,Yes,Yes,Yes,Yes,No,56.58721759,356.555733,No
C100565,10,Fiber optic,Month-to-month,Mailed check,Yes,1,Yes,Yes,Yes,No,Yes,93.74772461,870.1868243,Yes
C100566,6,None,One year,Credit card (automatic),Yes,1,No,No,Yes,Yes,No,18.12742648,182.5134708,No
C100567,6,Fiber optic,Month-to-month,Electronic check,Yes,1,Yes,No,No,No,No,85.64300069,497.7464059,Yes
C100568,28,None,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,No,No,32.57228227,914.7064569,No
C100569,5,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,Yes,Yes,No,Yes,90.68812574,502.3357511,Yes
C100570,8,Fiber optic,One year,Credit card (automatic),Yes,0,Yes,No,No,Yes,No,81.88865785,545.7569857,No
C100571,19,None,Month-to-month,Electronic check,Yes,0,Yes,Yes,No,No,Yes,54.70510264,929.5652766,No
C100572,7,DSL,Month-to-month,Bank transfer (automatic),Yes,1,Yes,No,Yes,No,No,60.69323456,271.161833,Yes
C100573,11,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,Yes,93.96099261,1134.950358,Yes
C100574,23,None,Two year,Bank transfer (automatic),No,0,No,Yes,No,No,No,15.95628115,365.2883741,No
C100575,36,None,One year,Credit card (automatic),Yes,0,No,No,Yes,Yes,Yes,21.29554255,717.4728161,No
C100576,1,Fiber optic,One year,Electronic check,Yes,0,No,No,No,No,Yes,25.83505177,36.9067509,No
C100577,31,None,One year,Electronic check,No,0,No,Yes,No,Yes,Yes,23.32692516,786.248966,No
C100578,9,DSL,Month-to-month,Credit card (automatic),Yes,1,Yes,No,Yes,No,No,60.25865989,515.5342185,Yes
C100579,4,None,One year,Bank transfer (automatic),Yes,0,No,Yes,No,No,Yes,27.98458154,131.0974366,No
C100580,7,Fiber optic,One year,Mailed check,Yes,0,No,Yes,No,Yes,No,65.45649459,449.8983467,No
C100581,46,None,Month-to-month,Credit card (automatic),Yes,0,Yes,Yes,No,No,Yes,33.72503793,1629.383469,No
C100582,8,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,No,Yes,106.6953763,863.1466406,Yes
C100583,4,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,Yes,No,No,Yes,107.8503084,521.7702425,Yes
C100584,11,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,Yes,No,No,No,96.11740827,1020.153422,Yes
C100585,3,DSL,Two year,Bank transfer (automatic),Yes,0,No,Yes,No,No,No,42.32435364,212.7232986,No
C100586,0,Fiber optic,Month-to-month,Credit card (automatic),No,0,No,Yes,Yes,No,Yes,75.08419065,-60.34473976,Yes
C100587,1,None,Month-to-month,Bank transfer (automatic),Yes,1,Yes,Yes,No,No,Yes,43.50073263,127.7956868,Yes
C100588,0,None,Two year,Credit card (automatic),No,0,No,No,Yes,Yes,Yes,22.38228248,-3.825239367,No
C100589,1,DSL,One year,Credit card (automatic),No,0,Yes,No,Yes,No,Yes,64.25302676,35.30220517,Yes
C100590,2,Fiber optic,One year,Electronic check,Yes,0,Yes,No,No,Yes,No,100.5933225,39.27260876,Yes
C100591,13,Fiber optic,Two year,Electronic check,Yes,0,Yes,No,No,No,Yes,77.65787594,960.042386,Yes
C100592,1,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,Yes,No,98.53368301,261.6965479,Yes
C100593,4,DSL,One year,Credit card (automatic),Yes,0,Yes,No,Yes,No,Yes,61.69945382,339.9099423,No
C100594,27,None,Month-to-month,Credit card (automatic),No,0,No,Yes,Yes,Yes,No,34.44495408,948.6215948,No
C100595,6,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,No,No,96.55263963,721.7685844,Yes
C100596,12,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,Yes,No,96.30091749,1252.751154,Yes
C100597,2,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,Yes,Yes,No,No,86.6880204,156.6884873,Yes
C100598,2,DSL,Two year,Electronic check,Yes,0,Yes,No,No,No,Yes,55.06024978,194.9950395,Yes
C100599,0,Fiber optic,Two year,Electronic check,Yes,1,Yes,No,No,Yes,Yes,93.4783414,49.39845047,No
C100600,2,DSL,Two year,Bank transfer (automatic),Yes,1,No,No,No,No,Yes,58.81089781,76.41946177,No
C100601,3,DSL,Month-to-month,Credit card (automatic),Yes,0,No,No,No,No,Yes,59.15671782,234.1591591,Yes
C100602,2,Fiber optic,Two year,Credit card (automatic),Yes,1,No,No,Yes,No,No,72.23029722,156.1727407,No
C100603,1,None,One year,Mailed check,Yes,0,No,No,No,No,No,14.47367746,55.63986402,No
C100604,1,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,No,Yes,No,85.34518052,79.82897151,Yes
C100605,7,DSL,One year,Bank transfer (automatic),Yes,0,Yes,Yes,No,Yes,No,42.38873512,227.464623,No
C100606,2,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,No,Yes,Yes,98.95640794,180.0825572,Yes
C100607,4,None,Month-to-month,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,Yes,48.44364704,193.2286107,No
C100608,9,Fiber optic,One year,Mailed check,Yes,1,Yes,No,No,No,Yes,93.00932268,737.5702258,Yes
C100609,14,None,One year,Electronic check,Yes,0,Yes,No,Yes,Yes,No,24.27707886,321.4494646,No
C100610,0,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,Yes,No,95.67612023,97.79807441,No
C100611,18,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,Yes,94.7392459,1856.175266,Yes
C100612,11,DSL,Two year,Electronic check,Yes,0,No,No,No,Yes,Yes,50.76565908,683.9317351,No
C100613,1,DSL,One year,Credit card (automatic),Yes,0,Yes,No,No,Yes,Yes,61.47925064,-3.615551231,No
C100614,24,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,No,Yes,95.79539763,2321.633198,Yes
C100615,33,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,1,Yes,Yes,No,No,No,88.60346188,2665.19443,Yes
C100616,0,None,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,Yes,41.24525399,13.90334814,No
C100617,3,None,Two year,Electronic check,No,1,Yes,No,No,Yes,Yes,32.29686725,62.58068389,No
C100618,19,DSL,Month-to-month,Electronic check,Yes,0,No,Yes,No,No,Yes,71.41145057,1357.622961,Yes
C100619,16,None,Month-to-month,Electronic check,Yes,0,Yes,No,No,No,No,68.00769498,1042.478115,Yes
C100620,2,Fiber optic,Month-to-month,Credit card (automatic),Yes,1,Yes,No,No,Yes,Yes,86.22278608,195.9795393,Yes
C100621,2,DSL,Two year,Electronic check,Yes,0,No,No,No,No,Yes,65.48399802,171.2361645,Yes
C100622,5,Fiber optic,One year,Credit card (automatic),Yes,0,Yes,No,Yes,No,Yes,93.0900709,404.3042431,No
C100623,8,None,One year,Electronic check,Yes,0,Yes,No,No,No,Yes,26.18800914,232.1563047,No
C100624,11,None,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,No,No,19.13047922,189.4731829,No
C100625,5,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,No,Yes,Yes,Yes,Yes,97.00935168,502.2635156,Yes
C100626,8,None,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,No,No,No,14.35218229,82.66974372,No
C100627,17,Fiber optic,Two year,Electronic check,No,0,No,No,No,Yes,Yes,91.47375836,1408.18233,No
C100628,0,DSL,One year,Credit card (automatic),No,1,Yes,Yes,No,No,Yes,60.42075863,-39.95374463,Yes
C100629,3,Fiber optic,Two year,Mailed check,No,1,No,No,Yes,No,No,70.87848508,123.5158934,No
C100630,14,Fiber optic,One year,Bank transfer (automatic),No,0,Yes,No,Yes,Yes,No,71.23607847,1067.487824,No
C100631,27,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,No,No,Yes,Yes,85.87457043,2310.646442,No
C100632,8,DSL,One year,Electronic check,Yes,0,Yes,No,No,Yes,No,55.98012724,502.1546085,No
C100633,9,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,No,No,Yes,No,85.49638903,603.3255698,No
C100634,1,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,Yes,No,No,85.51266054,103.661429,Yes
C100635,7,None,Month-to-month,Electronic check,Yes,0,No,No,Yes,Yes,Yes,38.7898655,213.1675366,No
C100636,9,Fiber optic,Month-to-month,Credit card (automatic),No,0,No,No,No,Yes,No,81.17708663,694.0345521,No
C100637,3,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,No,No,Yes,102.7352476,377.7528571,Yes
C100638,2,Fiber optic,Two year,Electronic check,Yes,1,Yes,No,No,Yes,No,75.40416292,179.9303665,Yes
C100639,5,DSL,Month-to-month,Electronic check,No,0,Yes,No,No,Yes,No,70.74225935,168.3213874,Yes
C100640,0,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,No,Yes,Yes,94.01843228,-1.132253886,No
C100641,3,None,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,No,32.89591326,128.2887021,Yes
C100642,2,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,No,No,No,86.5123022,96.96829979,Yes
C100643,4,None,Month-to-month,Bank transfer (automatic),No,0,No,No,Yes,No,Yes,38.14168192,14.65405283,No
C100644,2,DSL,Month-to-month,Bank transfer (automatic),Yes,1,Yes,No,Yes,No,No,61.05157075,13.56376368,Yes
C100645,26,DSL,One year,Electronic check,Yes,1,Yes,No,No,No,No,55.43257171,1465.367289,No
C100646,9,DSL,Month-to-month,Electronic check,Yes,1,Yes,No,Yes,No,Yes,43.22255434,491.520477,No
C100647,13,None,Month-to-month,Mailed check,No,0,Yes,Yes,No,Yes,No,31.56768689,354.0972354,No
C100648,18,None,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,Yes,42.50984552,783.5513353,No
C100649,8,Fiber optic,One year,Electronic check,No,0,Yes,No,No,No,Yes,90.05664823,753.3263691,Yes
C100650,1,Fiber optic,One year,Electronic check,No,0,No,Yes,Yes,No,No,14.59198473,23.14567593,No
C100651,7,None,One year,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,No,13.51534397,249.03759,No
C100652,13,None,Month-to-month,Mailed check,Yes,0,Yes,Yes,No,No,Yes,44.22396278,414.3279305,No
C100653,16,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,Yes,Yes,101.5451204,1649.163826,Yes
C100654,6,Fiber optic,One year,Electronic check,Yes,1,No,Yes,No,No,No,78.57587724,426.0036535,Yes
C100655,0,None,One year,Bank transfer (automatic),No,0,Yes,Yes,No,No,Yes,23.2825079,60.69760774,No
C100656,3,Fiber optic,Month-to-month,Mailed check,Yes,0,No,No,Yes,No,No,86.36509254,240.2281947,Yes
C100657,5,Fiber optic,Month-to-month,Electronic check,No,0,Yes,No,Yes,Yes,Yes,94.51659373,453.7874533,Yes
C100658,12,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,Yes,Yes,No,Yes,No,94.69219286,1186.131229,Yes
C100659,10,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,Yes,No,Yes,101.7760019,963.8172135,Yes
C100660,5,Fiber optic,One year,Credit card (automatic),Yes,0,Yes,No,No,Yes,Yes,90.51758159,403.297589,Yes
C100661,50,DSL,Month-to-month,Electronic check,Yes,0,No,No,No,No,No,59.39919896,2991.777963,Yes
C100662,9,None,Month-to-month,Credit card (automatic),Yes,0,No,Yes,No,No,Yes,50.70603132,529.3229672,No
C100663,3,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,No,Yes,Yes,103.9169839,363.2075282,Yes
C100664,1,Fiber optic,Two year,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,Yes,78.44103415,99.44925978,No
C100665,0,DSL,One year,Credit card (automatic),No,0,No,No,No,No,Yes,58.32650492,-0.490885399,No
C100666,3,DSL,Two year,Electronic check,Yes,0,No,Yes,No,Yes,Yes,54.3409201,125.5008875,No
C100667,1,DSL,Month-to-month,Electronic check,Yes,0,No,Yes,No,Yes,No,60.31496167,49.03614872,Yes
C100668,2,Fiber optic,One year,Electronic check,Yes,0,Yes,Yes,Yes,No,Yes,92.82167775,204.1578539,Yes
C100669,3,DSL,Month-to-month,Electronic check,No,1,Yes,No,No,Yes,No,58.30548613,277.2348596,Yes
C100670,2,None,Month-to-month,Electronic check,Yes,0,Yes,No,No,No,Yes,37.20908986,61.85507198,Yes
C100671,27,DSL,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,No,68.07271526,1913.53358,No
C100672,1,DSL,Month-to-month,Electronic check,No,0,Yes,No,Yes,No,Yes,60.77076655,21.1768102,Yes
C100673,9,DSL,Month-to-month,Mailed check,No,0,No,Yes,No,Yes,Yes,69.49933356,568.8742981,No
C100674,7,DSL,One year,Electronic check,No,0,No,Yes,No,No,Yes,63.15026649,343.0695166,No
C100675,48,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,No,No,Yes,No,No,97.85164817,4752.491315,Yes
C100676,1,None,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,Yes,Yes,41.01274848,84.07569543,No
C100677,7,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,Yes,No,No,No,No,95.51611453,502.6740155,Yes
C100678,41,DSL,Month-to-month,Mailed check,Yes,0,No,No,Yes,No,No,64.04841734,2896.320245,No
C100679,24,DSL,Month-to-month,Mailed check,Yes,0,No,Yes,No,Yes,Yes,69.08201938,1674.413204,No
C100680,20,Fiber optic,Month-to-month,Credit card (automatic),No,0,No,No,Yes,No,No,86.12789442,1647.600963,Yes
C100681,2,None,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,No,Yes,34.44364992,178.0416146,Yes
C100682,1,DSL,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,No,Yes,59.63165389,54.03104524,Yes
C100683,15,Fiber optic,Month-to-month,Mailed check,Yes,0,No,No,No,Yes,Yes,95.11947903,1244.654142,Yes
C100684,31,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,No,No,84.72815985,2771.754471,Yes
C100685,9,DSL,Month-to-month,Credit card (automatic),Yes,1,Yes,Yes,Yes,No,Yes,65.28374944,562.07407,No
C100686,11,Fiber optic,Month-to-month,Credit card (automatic),Yes,1,No,Yes,No,Yes,Yes,108.8580971,1268.017542,Yes
C100687,3,DSL,Month-to-month,Bank transfer (automatic),No,0,Yes,Yes,Yes,Yes,No,53.48713824,191.6638164,No
C100688,17,Fiber optic,One year,Electronic check,Yes,0,Yes,Yes,Yes,No,No,71.66079838,1201.084476,No
C100689,2,DSL,Month-to-month,Credit card (automatic),No,1,No,No,No,No,Yes,67.64124877,132.3292706,Yes
C100690,4,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,No,94.15965235,451.2004479,Yes
C100691,6,DSL,Two year,Mailed check,Yes,0,Yes,No,No,No,Yes,50.41719396,262.6810219,No
C100692,8,None,One year,Electronic check,Yes,0,No,No,No,No,Yes,32.78172205,141.6195284,No
C100693,3,DSL,Two year,Bank transfer (automatic),No,1,Yes,No,Yes,Yes,Yes,46.1317118,133.0379505,No
C100694,1,None,One year,Credit card (automatic),Yes,0,No,No,Yes,Yes,Yes,34.35799868,1.009498756,No
C100695,11,None,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,Yes,37.84388047,472.8476501,No
C100696,3,None,Month-to-month,Credit card (automatic),Yes,0,Yes,No,Yes,No,Yes,32.62747394,75.50900753,No
C100697,9,Fiber optic,One year,Electronic check,No,0,No,Yes,No,Yes,No,81.56623352,797.9883446,No
C100698,2,Fiber optic,Two year,Electronic check,Yes,0,Yes,Yes,Yes,No,No,70.38295849,146.7073206,Yes
C100699,7,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,No,No,Yes,Yes,91.30082836,585.0433574,Yes
C100700,9,DSL,Two year,Credit card (automatic),No,0,Yes,No,No,Yes,Yes,67.01163667,576.439408,No
C100701,0,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,No,Yes,94.7357331,-7.21235881,Yes
C100702,6,DSL,Month-to-month,Credit card (automatic),No,0,No,No,Yes,No,No,68.90195035,244.3186444,Yes
C100703,1,None,Two year,Electronic check,No,0,No,No,Yes,No,No,15.83810147,9.615192378,No
